super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count,type
01117,Azusa Pacific University,Los Angeles,CA,103700.0,42100.0,4.9204984,3.1117189,30.893568,0.096278884,1.5201175,0.0047374009,-0.16448489,-1.706869,647.0,Private not-for-profit
02121,Babson College,Boston,MA,140500.0,95300.0,4.1080918,11.375799,68.151627,10.403984,2.7997315,0.42740521,3.3458393,4.7643595,314.3333333333333,Private not-for-profit
04673,Baker College,Detroit,MI,61400.0,22500.0,16.952463,0.19682904,5.3038092,0.13961704,0.89912629,0.023668529,6.1305952,8.1120453,2788.0,Private not-for-profit
01903,Baker University,Topeka,KS,96200.0,45800.0,3.4607053,1.0814402,36.957123,0.0,1.278977,0.0,2.0971541,0.15022588,190.3333333333333,Private not-for-profit
03014,Baldwin Wallace University,Cleveland,OH,89200.0,46100.0,3.7171357,0.88701749,30.834982,0.045625784,1.1461781,0.0016959723,2.1593318,0.90188396,686.6666666666666,Private not-for-profit
01786,Ball State University,Muncie,IN,94900.0,40100.0,4.5373359,0.92514521,17.064112,0.86036211,0.77425611,0.039037518,0.045498416,-0.96603084,3317.666666666667,Public
02671,Bard College,Poughkeepsie,NY,117900.0,30900.0,6.4892879,7.5858154,23.605846,0.0,1.5318513,0.0,-2.0910552,-6.4765439,280.0,Private not-for-profit
02708,Barnard College,New York,NY,148000.0,56300.0,6.5402598,12.618666,52.820206,6.6375942,3.4545786,0.43411589,0.09027084,-1.8497171,535.3333333333334,Private not-for-profit
01466,Barry University,Miami,FL,69500.0,39200.0,15.535042,2.8029113,22.995251,0.82351619,3.5723217,0.12793358,4.8217745,8.1028461,272.6666666666667,Private not-for-profit
01119,Barstow Community College,Los Angeles,CA,58000.0,28700.0,18.924633,0.083232775,18.435741,0.0,3.4888964,0.0,7.3264995,7.5571246,478.0,Public
02908,Barton College,Wilson,NC,87500.0,39300.0,7.4892855,1.2907857,7.2260857,0.10330838,0.54118216,0.0077370591,5.7669702,3.7516887,185.0,Private not-for-profit
04608,Barton County Community College,Great Bend,KS,52600.0,31600.0,18.634378,0.092841208,14.374884,0.0,2.6786702,0.0,-5.7103801,-11.015018,806.3333333333334,Public
02036,Bates College,Portland,ME,176900.0,55900.0,1.8359207,13.819,41.292965,4.7242079,0.75810605,0.086732708,0.88359648,-0.086628914,427.0,Private not-for-profit
05306,Bates Technical College,Seattle,WA,65000.0,29900.0,11.937841,0.21618092,14.712717,0.0,1.7563809,0.0,0.86770833,-1.6451254,378.3333333333333,Public
02240,Bay De Noc Community College,Marquette,MI,64800.0,27200.0,14.342722,0.29567367,4.7549224,0.042416554,0.68198538,0.0060836887,0.6395545,3.4145453,368.5,Public
02122,Bay Path College,Springfield,MA,84100.0,35800.0,5.9767346,0.015798859,28.516678,0.038565241,1.7043661,0.0023049421,3.1731753,5.5465674,76.0,Private not-for-profit
03965,Bay State College,Boston,MA,55000.0,25300.0,20.492889,0.19497113,7.8499851,0.020191979,1.6086887,0.0041379198,-3.98493,-4.0687485,150.0,Private for-profit
03545,Baylor University,Waco,TX,132400.0,50300.0,4.0205302,5.9036355,34.165894,3.279382,1.3736501,0.13184854,0.48296338,0.34516591,2522.666666666667,Private not-for-profit
08558,Beaufort County Community College,Washington,NC,46400.0,22200.0,25.968102,0.10721743,4.0614648,0.0050277296,1.0546852,0.001305606,0.12821157,3.6019318,182.3333333333333,Public
12670,Bel - Rea Institute Of Animal Technology,Denver,CO,81700.0,29800.0,10.138923,0.0505221,0.0,0.0,0.0,0.0,4.6212821,-3.173223,107.0,Private for-profit
02397,Belhaven University,Jackson,MS,77300.0,32200.0,12.699437,0.74887884,25.175016,2.4903166,3.1970854,0.3162562,-3.2476432,-7.2268724,139.5,Private not-for-profit
01954,Bellarmine University,Louisville,KY,98200.0,46700.0,3.0137699,2.2551277,31.309267,4.8019252,0.94358933,0.14471899,1.093412,-1.479223,318.0,Private not-for-profit
03769,Bellevue College,Seattle,WA,97000.0,37700.0,6.4948902,2.0128324,22.94879,0.59025097,1.4904987,0.038336154,0.94657338,1.734991,1853.666666666667,Public
09743,Bellevue University,Omaha,NE,73100.0,40000.0,7.8210874,0.50303072,12.651467,0.049722761,0.98948234,0.0038888603,5.9252882,9.8888073,140.3333333333333,Private not-for-profit
04999,Bellingham Technical College,Bellingham,WA,63900.0,25800.0,12.366497,0.49137437,9.5473108,0.0,1.1806679,0.0,-1.0772805,-4.8955078,313.3333333333333,Public
02910,Belmont Abbey College,Gastonia,NC,97900.0,38100.0,4.9032426,1.9279256,29.988539,0.0,1.4704109,0.0,0.30245841,-2.5484366,134.3333333333333,Private not-for-profit
09941,Belmont College,Wheeling,OH,53000.0,26800.0,18.119841,0.055610627,8.7699795,0.013853036,1.5891062,0.0025101481,0.66108948,-6.9574938,289.0,Public
03479,Belmont University,Nashville,TN,116700.0,37900.0,2.9190464,4.2939048,19.804945,0.092773639,0.57811552,0.0027081056,-0.83075017,-5.0516295,472.6666666666667,Private not-for-profit
03835,Beloit College,Kenosha,WI,109800.0,40600.0,3.7870955,2.7448835,23.815231,3.7903023,0.90190554,0.14354236,1.253902,-1.9146683,257.3333333333333,Private not-for-profit
10256,Benedictine College,Leavenworth,KS,90200.0,43400.0,5.7753911,0.66910177,18.237427,0.26631019,1.0532829,0.015380455,-6.3363566,-11.156916,231.0,Private not-for-profit
01767,Benedictine University,Chicago,IL,104500.0,54800.0,2.9397817,2.5321853,37.92054,5.274344,1.114781,0.15505418,6.6883469,12.573517,223.0,Private not-for-profit
02911,Bennett College,Greensboro,NC,50000.0,33400.0,18.29908,0.30557731,21.229877,0.0,3.884872,0.0,-1.1458517,0.27779782,126.0,Private not-for-profit
03682,Bennington College,Pittsfield,VT,99200.0,19700.0,9.1063251,4.9993148,10.174942,0.0,0.92656332,0.0,-2.6678014,-11.27357,124.6666666666667,Private not-for-profit
02124,Bentley University,Boston,MA,119600.0,79800.0,4.855969,4.630878,60.582417,4.923234,2.9418633,0.23907071,-0.86301911,-2.6585276,834.3333333333334,Private not-for-profit
04736,Bergen Community College,Newark,NJ,72000.0,33900.0,13.5021,0.67213118,22.634359,0.2834419,3.056114,0.038270608,-0.42625675,-0.8618505,1818.0,Public
07394,"Berkeley College of New York, NY",New York,NY,42500.0,36500.0,27.447081,0.53121299,21.035694,0.0056456053,5.7736835,0.0015495538,3.6672459,7.4207873,372.0,Private for-profit
07502,"Berkeley College of Woodland Park, NJ",Newark,NJ,51200.0,37600.0,20.836933,0.36599362,19.284176,0.021156583,4.0182309,0.0044083828,2.3430896,8.5857954,446.3333333333333,Private for-profit
02126,Berklee College Of Music,Boston,MA,119300.0,27400.0,3.6679511,5.3947115,19.59132,0.0,0.71860003,0.0,1.5927901,2.2476721,519.3333333333334,Private not-for-profit
02167,Berkshire Community College,Pittsfield,MA,66000.0,28700.0,11.552469,0.70382172,11.810189,0.0,1.3643686,0.0,4.145988,2.996526,353.3333333333333,Public
01554,Berry College,Rome,GA,103100.0,43400.0,3.9542,1.5749832,30.736792,0.043782186,1.2153943,0.0017312352,1.530655,5.8317966,420.5,Private not-for-profit
07947,Beth Medrash Govoha Of America,Toms River,NJ,91100.0,20900.0,18.245932,5.9619231,13.685821,1.3494247,2.4971056,0.24621512,-2.860182,6.7954907,135.6666666666667,Private not-for-profit
01904,"Bethany College of Lindsborg, KS",Newton,KS,73700.0,39800.0,6.1025929,0.40676618,18.577459,0.0,1.1337067,0.0,0.16476707,-4.5524487,130.0,Private not-for-profit
03808,"Bethany College of Bethany, WV",Steubenville,WV,77600.0,42400.0,7.4241281,0.19767335,27.571062,0.10004617,2.0469108,0.007427555,-0.46117091,1.5312785,210.0,Private not-for-profit
02337,Bethany Lutheran College,Mankato,MN,76000.0,35500.0,6.9232779,0.11509451,11.57753,0.0066999723,0.80154455,0.00046385772,-1.3049573,-9.2120867,117.0,Private not-for-profit
01787,Bethel College,South Bend,IN,81300.0,31500.0,5.5091243,1.9613702,11.347081,2.2649474,0.62512481,0.12477877,0.1891038,-3.5969536,263.0,Private not-for-profit
09058,"Bethel University of Saint Paul, MN",Minneapolis,MN,100000.0,40200.0,3.0818748,2.5483387,16.158012,0.0,0.49796972,0.0,0.030835036,-3.233166,601.3333333333334,Private not-for-profit
03480,"Bethel University of McKenzie, TN",Dickson,TN,54700.0,34500.0,19.760933,0.64282161,8.2739305,0.027163295,1.6350058,0.0053677205,0.68418473,-0.97279215,113.0,Private not-for-profit
01467,Bethune Cookman University,Deltona,FL,43000.0,32500.0,23.405243,0.055840913,9.2442579,0.030260958,2.163641,0.0070826509,-2.881552,2.4718635,434.0,Private not-for-profit
05733,Bevill State Community College,Jasper,AL,50100.0,26400.0,21.799784,0.10990229,8.3827753,0.19369853,1.8274268,0.042225856,1.9631941,2.7862945,612.0,Public
03770,Big Bend Community College,Moses Lake,WA,64400.0,31700.0,13.131535,0.19413744,12.303696,0.0,1.6156641,0.0,5.9618354,8.0239601,359.0,Public
02836,Binghamton University,Union,NY,104400.0,65700.0,9.4252949,0.64435375,53.978477,4.8192863,5.0876303,0.45423192,-2.876076,-6.1997514,1975.0,Public
01122,Biola University,Los Angeles,CA,95300.0,35700.0,6.932281,3.1701651,25.938499,0.0084355501,1.7981297,0.00058477605,-2.3043759,-4.5082426,535.0,Private not-for-profit
01012,Birmingham Southern College,Birmingham,AL,137900.0,48100.0,3.6849563,9.2324219,27.260954,3.4104552,1.0045542,0.12567379,0.8181529,2.7331691,288.6666666666667,Private not-for-profit
01030,Bishop State Community College,Mobile,AL,31400.0,20400.0,40.87936,0.059725042,5.5473075,0.0076980265,2.2677038,0.0031469041,-9.1931543,-0.7073518,641.6666666666666,Public
02988,Bismarck State College,Bismarck,ND,68300.0,40400.0,10.096105,0.36277467,24.954948,0.82727772,2.5194776,0.083522826,-3.9614384,-13.188924,785.3333333333334,Public
01638,Black Hawk College,Davenport,IL,74000.0,30500.0,10.202144,0.17514184,8.9367914,0.0,0.91174442,0.0,2.8123646,6.2081337,1214.666666666667,Public
20522,Black River Technical College,Jonesboro,AR,41100.0,23600.0,25.216055,0.19970532,5.9858632,0.028771419,1.5093985,0.0072550168,2.5263758,-2.355515,255.0,Public
01639,Blackburn University,Edwardsville,IL,65800.0,41300.0,10.921099,0.47705752,11.288071,0.060977314,1.2327814,0.0066593932,-3.4918633,-4.3192616,110.0,Private not-for-profit
05390,Blackhawk Technical College,Kenosha,WI,73400.0,28700.0,8.9690971,0.14294833,8.4532471,0.0,0.7581799,0.0,4.6479859,8.2740049,433.3333333333333,Public
07987,Bladen Community College,Wilmington,NC,36100.0,19500.0,31.386398,0.22330809,5.5754108,0.0070864409,1.7499206,0.0022241785,-1.8907975,5.0977445,134.0,Public
03549,Blinn College,Houston,TX,83400.0,37100.0,10.325624,1.0502894,15.124557,0.57426429,1.5617049,0.05929637,-0.41634688,-0.70993674,2875.0,Public
02597,Bloomfield College,Newark,NJ,40800.0,35600.0,26.851263,0.017513698,22.484524,0.54988819,6.0373793,0.14765193,-8.6646423,-11.421399,227.0,Private not-for-profit
03186,Blue Mountain Community College,Kennewick,OR,61400.0,27500.0,11.905647,0.10427504,11.259877,0.037210755,1.3405612,0.0044301809,5.3028021,-2.527777,296.5,Public
06819,"Blue Ridge Community College of Weyers Cave, VA",Staunton,VA,71600.0,31000.0,10.346772,0.27264234,13.685827,0.015512161,1.4160413,0.0016050078,0.27243224,-1.2171519,595.3333333333334,Public
09684,"Blue Ridge Community College of Flat Rock, NC",Asheville,NC,60800.0,22600.0,12.863873,0.52544421,9.2159033,0.0,1.1855221,0.0,4.7205572,8.2776861,324.6666666666667,Public
03809,Bluefield State College,Bluefield,WV,54700.0,24800.0,18.389631,0.11771346,6.5168166,0.40922695,1.1984185,0.075255327,2.2642787,-2.7613711,443.6666666666667,Public
03016,Bluffton University,Lima,OH,77100.0,42400.0,2.9008987,0.37031904,5.1751399,0.097293131,0.15012555,0.0028223752,5.4148078,1.4152985,202.5,Private not-for-profit
